locus_tag	ftype	length_bp	gene	EC_number	COG	product
SRR8582162_00821	CDS	1419	puuA	6.3.1.11	COG0174	Gamma-glutamylputrescine synthetase PuuA
SRR8582162_00821	gene	1419	puuA			
SRR8582162_00822	CDS	765	puuD	3.5.1.94	COG2071	Gamma-glutamyl-gamma-aminobutyrate hydrolase PuuD
SRR8582162_00822	gene	765	puuD			
SRR8582162_00823	CDS	558	puuR			HTH-type transcriptional regulator PuuR
SRR8582162_00823	gene	558	puuR			
SRR8582162_00824	CDS	1488	puuC	1.2.1.5	COG1012	NADP/NAD-dependent aldehyde dehydrogenase PuuC
SRR8582162_00824	gene	1488	puuC			
SRR8582162_00825	CDS	1281	puuB	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
SRR8582162_00825	gene	1281	puuB			
SRR8582162_00826	CDS	1266	puuE	2.6.1.19	COG0160	4-aminobutyrate aminotransferase PuuE
SRR8582162_00826	gene	1266	puuE			
SRR8582162_00827	CDS	978	pspF		COG1221	Psp operon transcriptional activator
SRR8582162_00827	gene	978	pspF			
SRR8582162_00828	CDS	669	pspA		COG1842	Phage shock protein A
SRR8582162_00828	gene	669	pspA			
SRR8582162_00829	CDS	225	pspB_1			Phage shock protein B
SRR8582162_00829	gene	225	pspB_1			
SRR8582162_00830	CDS	360	pspC		COG1983	Phage shock protein C
SRR8582162_00830	gene	360	pspC			
SRR8582162_00831	CDS	222	pspD			Phage shock protein D
SRR8582162_00831	gene	222	pspD			
SRR8582162_00832	CDS	315	pspE	2.8.1.1	COG0607	Thiosulfate sulfurtransferase PspE
SRR8582162_00832	gene	315	pspE			
SRR8582162_00833	CDS	1680	ycjM	2.4.1.-	COG0366	Glucosylglycerate phosphorylase
SRR8582162_00833	gene	1680	ycjM			
SRR8582162_00834	CDS	1293				hypothetical protein
SRR8582162_00834	gene	1293				
SRR8582162_00835	CDS	882	ycjO		COG1175	Inner membrane ABC transporter permease protein YcjO
SRR8582162_00835	gene	882	ycjO			
SRR8582162_00836	CDS	843	ycjP		COG0395	Inner membrane ABC transporter permease protein YcjP
SRR8582162_00836	gene	843	ycjP			
SRR8582162_00837	CDS	1053	tdh_1	1.1.1.103		L-threonine 3-dehydrogenase
SRR8582162_00837	gene	1053	tdh_1			
SRR8582162_00838	CDS	789	iolE	4.2.1.44		Inosose dehydratase
SRR8582162_00838	gene	789	iolE			
SRR8582162_00839	CDS	1056	afr	1.1.1.292		1,5-anhydro-D-fructose reductase
SRR8582162_00839	gene	1056	afr			
SRR8582162_00840	CDS	2268	kojP	2.4.1.230		Kojibiose phosphorylase
SRR8582162_00840	gene	2268	kojP			
SRR8582162_00841	CDS	660	ycjU	5.4.2.6	COG0637	Beta-phosphoglucomutase
SRR8582162_00841	gene	660	ycjU			
SRR8582162_00842	CDS	1083	ugpC_2	3.6.3.20	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
SRR8582162_00842	gene	1083	ugpC_2			
SRR8582162_00843	CDS	906	ompG			Outer membrane protein G
SRR8582162_00843	gene	906	ompG			
SRR8582162_00844	CDS	999	purR_1		COG1609	HTH-type transcriptional repressor PurR
SRR8582162_00844	gene	999	purR_1			
SRR8582162_00845	CDS	1398	ycjX		COG3106	putative protein YcjX
SRR8582162_00845	gene	1398	ycjX			
SRR8582162_00846	CDS	1062				hypothetical protein
SRR8582162_00846	gene	1062				
SRR8582162_00847	CDS	1542	tyrR		COG3283	Transcriptional regulatory protein TyrR
SRR8582162_00847	gene	1542	tyrR			
SRR8582162_00848	CDS	507	tpx	1.11.1.15	COG2077	Thiol peroxidase
SRR8582162_00848	gene	507	tpx			
SRR8582162_00849	CDS	966	ycjG	5.1.1.20	COG4948	L-Ala-D/L-Glu epimerase
SRR8582162_00849	gene	966	ycjG			
SRR8582162_00850	CDS	729	mpaA		COG2866	Protein MpaA
SRR8582162_00850	gene	729	mpaA			
SRR8582162_00851	CDS	651				hypothetical protein
SRR8582162_00851	gene	651				
SRR8582162_00852	CDS	933	ycjY_1		COG1073	putative protein YcjY
SRR8582162_00852	gene	933	ycjY_1			
SRR8582162_00853	CDS	921	ycjY_2		COG1073	putative protein YcjY
SRR8582162_00853	gene	921	ycjY_2			
SRR8582162_00854	CDS	900	pgrR_1			HTH-type transcriptional regulator PgrR
SRR8582162_00854	gene	900	pgrR_1			
SRR8582162_00855	CDS	1614	mppA		COG4166	Periplasmic murein peptide-binding protein
SRR8582162_00855	gene	1614	mppA			
SRR8582162_00856	CDS	1032	ynaI		COG0668	Low conductance mechanosensitive channel YnaI
SRR8582162_00856	gene	1032	ynaI			
SRR8582162_00857	CDS	258				hypothetical protein
SRR8582162_00857	gene	258				
SRR8582162_00858	CDS	951	uspE		COG0589	Universal stress protein E
SRR8582162_00858	gene	951	uspE			
SRR8582162_00859	CDS	753	fnr		COG0664	Fumarate and nitrate reduction regulatory protein
SRR8582162_00859	gene	753	fnr			
SRR8582162_00860	CDS	516	ogt	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase
SRR8582162_00860	gene	516	ogt			
SRR8582162_00861	CDS	1527	abgT		COG2978	p-aminobenzoyl-glutamate transport protein
SRR8582162_00861	gene	1527	abgT			
SRR8582162_00862	CDS	1446	abgB	3.5.1.-	COG1473	p-aminobenzoyl-glutamate hydrolase subunit B
SRR8582162_00862	gene	1446	abgB			
SRR8582162_00863	CDS	1311	abgA	3.5.1.-	COG1473	p-aminobenzoyl-glutamate hydrolase subunit A
SRR8582162_00863	gene	1311	abgA			
SRR8582162_00864	CDS	909	tsaR_1			HTH-type transcriptional regulator TsaR
SRR8582162_00864	gene	909	tsaR_1			
SRR8582162_00865	CDS	564	smrA	3.1.-.-	COG2840	putative DNA endonuclease SmrA
SRR8582162_00865	gene	564	smrA			
SRR8582162_00866	CDS	1233	dgcM	2.7.7.65	COG2199	Diguanylate cyclase DgcM
SRR8582162_00866	gene	1233	dgcM			
SRR8582162_00867	CDS	984	zntB		COG0598	Zinc transport protein ZntB
SRR8582162_00867	gene	984	zntB			
SRR8582162_00868	CDS	174				hypothetical protein
SRR8582162_00868	gene	174				
SRR8582162_00869	CDS	1374	dbpA	3.6.4.13	COG0513	ATP-dependent RNA helicase DbpA
SRR8582162_00869	gene	1374	dbpA			
SRR8582162_00870	CDS	936	ttcA	2.8.1.-	COG0037	tRNA-cytidine(32) 2-sulfurtransferase
SRR8582162_00870	gene	936	ttcA			
SRR8582162_00871	CDS	435	uspF		COG0589	Universal stress protein F
SRR8582162_00871	gene	435	uspF			
SRR8582162_00872	CDS	993	ompN_1		COG3203	Outer membrane protein N
SRR8582162_00872	gene	993	ompN_1			
SRR8582162_00873	CDS	432	ydiN_2			Inner membrane transport protein YdiN
SRR8582162_00873	gene	432	ydiN_2			
SRR8582162_00874	CDS	1215	ydiM			Inner membrane transport protein YdiM
SRR8582162_00874	gene	1215	ydiM			
SRR8582162_00875	CDS	357				hypothetical protein
SRR8582162_00875	gene	357				
SRR8582162_00876	CDS	1113	ydiK		COG0628	Putative transport protein YdiK
SRR8582162_00876	gene	1113	ydiK			
SRR8582162_00877	CDS	3057			COG0247	putative protein
SRR8582162_00877	gene	3057				
SRR8582162_00878	CDS	411	menI	3.1.2.28	COG2050	1,4-dihydroxy-2-naphthoyl-CoA hydrolase
SRR8582162_00878	gene	411	menI			
SRR8582162_00879	CDS	189				hypothetical protein
SRR8582162_00879	gene	189				
SRR8582162_00880	CDS	369	sufA		COG0316	Protein SufA
SRR8582162_00880	gene	369	sufA			
SRR8582162_00881	CDS	1488	sufB		COG0719	FeS cluster assembly protein SufB
SRR8582162_00881	gene	1488	sufB			
SRR8582162_00882	CDS	747	sufC		COG0396	putative ATP-dependent transporter SufC
SRR8582162_00882	gene	747	sufC			
SRR8582162_00883	CDS	1272	sufD		COG0719	FeS cluster assembly protein SufD
SRR8582162_00883	gene	1272	sufD			
SRR8582162_00884	CDS	1221	sufS	2.8.1.7	COG0520	Cysteine desulfurase
SRR8582162_00884	gene	1221	sufS			
SRR8582162_00885	CDS	417	sufE		COG2166	Cysteine desulfuration protein SufE
SRR8582162_00885	gene	417	sufE			
SRR8582162_00886	CDS	1005	ynhG	2.-.-.-	COG1376	putative L,D-transpeptidase YnhG
SRR8582162_00886	gene	1005	ynhG			
SRR8582162_00887	CDS	237	lpp		COG4238	Major outer membrane prolipoprotein Lpp
SRR8582162_00887	gene	237	lpp			
SRR8582162_00888	CDS	1413	pykF	2.7.1.40	COG0469	Pyruvate kinase I
SRR8582162_00888	gene	1413	pykF			
SRR8582162_00889	CDS	210	fumD	4.2.1.2		Fumarase D
SRR8582162_00889	gene	210	fumD			
SRR8582162_00890	CDS	627	ydhY		COG0437	putative ferredoxin-like protein YdhY
SRR8582162_00890	gene	627	ydhY			
SRR8582162_00891	CDS	2103	ydhV	1.-.-.-	COG2414	putative oxidoreductase YdhV
SRR8582162_00891	gene	2103	ydhV			
SRR8582162_00892	CDS	639	ydhW			putative protein YdhW
SRR8582162_00892	gene	639	ydhW			
SRR8582162_00893	CDS	669	ydhX_1		COG0437	putative ferredoxin-like protein YdhX
SRR8582162_00893	gene	669	ydhX_1			
SRR8582162_00894	CDS	786	ydhU		COG4117	Putative cytochrome YdhU
SRR8582162_00894	gene	786	ydhU			
SRR8582162_00895	CDS	765	ydhT			putative protein YdhT
SRR8582162_00895	gene	765	ydhT			
SRR8582162_00896	CDS	1605				hypothetical protein
SRR8582162_00896	gene	1605				
SRR8582162_00897	CDS	306	ydhR	1.-.-.-		Putative monooxygenase YdhR
SRR8582162_00897	gene	306	ydhR			
SRR8582162_00898	tRNA	77				tRNA-Val(gac)
SRR8582162_00898	gene	77				
SRR8582162_00899	tRNA	77				tRNA-Val(gac)
SRR8582162_00899	gene	77				
SRR8582162_00900	CDS	1257				putative autotransporter
SRR8582162_00900	gene	1257				
SRR8582162_00901	CDS	1374	mdtK		COG0534	Multidrug resistance protein MdtK
SRR8582162_00901	gene	1374	mdtK			
SRR8582162_00902	CDS	642	ribC	2.5.1.9	COG0307	Riboflavin synthase
SRR8582162_00902	gene	642	ribC			
SRR8582162_00903	CDS	1149	cfa	2.1.1.79	COG2230	Cyclopropane-fatty-acyl-phospholipid synthase
SRR8582162_00903	gene	1149	cfa			
SRR8582162_00904	CDS	1212	ydhC			Inner membrane transport protein YdhC
SRR8582162_00904	gene	1212	ydhC			
SRR8582162_00905	CDS	933	yahB_1			putative HTH-type transcriptional regulator YahB
SRR8582162_00905	gene	933	yahB_1			
SRR8582162_00906	CDS	1026	purR_2		COG1609	HTH-type transcriptional repressor PurR
SRR8582162_00906	gene	1026	purR_2			
SRR8582162_00907	CDS	90	ynhF			putative protein YnhF
SRR8582162_00907	gene	90	ynhF			
SRR8582162_00908	CDS	1170	ydhP		COG2814	Inner membrane transport protein YdhP
SRR8582162_00908	gene	1170	ydhP			
SRR8582162_00909	CDS	582	sodB	1.15.1.1	COG0605	Superoxide dismutase [Fe]
SRR8582162_00909	gene	582	sodB			
SRR8582162_00910	CDS	816	mepH	3.4.-.-	COG0791	Murein DD-endopeptidase MepH
SRR8582162_00910	gene	816	mepH			
SRR8582162_00911	CDS	348	grxD		COG0278	Glutaredoxin 4
SRR8582162_00911	gene	348	grxD			
SRR8582162_00912	CDS	636				hypothetical protein
SRR8582162_00912	gene	636				
SRR8582162_00913	CDS	3708	srmB_1	3.6.4.13		ATP-dependent RNA helicase SrmB
SRR8582162_00913	gene	3708	srmB_1			
SRR8582162_00914	CDS	648	rnt	3.1.13.-	COG0847	Ribonuclease T
SRR8582162_00914	gene	648	rnt			
SRR8582162_00915	CDS	408	gloA	4.4.1.5	COG0346	Lactoylglutathione lyase
SRR8582162_00915	gene	408	gloA			
SRR8582162_00916	CDS	1098	nemA	1.-.-.-	COG1902	N-ethylmaleimide reductase
SRR8582162_00916	gene	1098	nemA			
SRR8582162_00917	CDS	600	nemR			HTH-type transcriptional repressor NemR
SRR8582162_00917	gene	600	nemR			
SRR8582162_00918	CDS	240				hypothetical protein
SRR8582162_00918	gene	240				
SRR8582162_00919	CDS	897	ydhF	1.-.-.-	COG4989	Oxidoreductase YdhF
SRR8582162_00919	gene	897	ydhF			
SRR8582162_00920	CDS	522	sodC	1.15.1.1	COG2032	Superoxide dismutase [Cu-Zn]
SRR8582162_00920	gene	522	sodC			
SRR8582162_00921	CDS	2013	aaeB_1			p-hydroxybenzoic acid efflux pump subunit AaeB
SRR8582162_00921	gene	2013	aaeB_1			
SRR8582162_00922	CDS	771	aaeA_1		COG1566	p-hydroxybenzoic acid efflux pump subunit AaeA
SRR8582162_00922	gene	771	aaeA_1			
SRR8582162_00923	CDS	237				hypothetical protein
SRR8582162_00923	gene	237				
SRR8582162_00924	CDS	435	slyA		COG1846	Transcriptional regulator SlyA
SRR8582162_00924	gene	435	slyA			
SRR8582162_00925	CDS	468	slyB		COG3133	Outer membrane lipoprotein SlyB
SRR8582162_00925	gene	468	slyB			
SRR8582162_00926	CDS	1110	anmK	2.7.1.170	COG2377	Anhydro-N-acetylmuramic acid kinase
SRR8582162_00926	gene	1110	anmK			
SRR8582162_00927	CDS	324	mliC		COG3895	Membrane-bound lysozyme inhibitor of C-type lysozyme
SRR8582162_00927	gene	324	mliC			
SRR8582162_00928	CDS	657	pdxH	1.4.3.5	COG0259	Pyridoxine/pyridoxamine 5'-phosphate oxidase
SRR8582162_00928	gene	657	pdxH			
SRR8582162_00929	CDS	1275	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
SRR8582162_00929	gene	1275	tyrS			
SRR8582162_00930	CDS	861	pdxY	2.7.1.35	COG2240	Pyridoxal kinase PdxY
SRR8582162_00930	gene	861	pdxY			
SRR8582162_00931	CDS	606	gstA	2.5.1.18	COG0625	Glutathione S-transferase GstA
SRR8582162_00931	gene	606	gstA			
SRR8582162_00932	CDS	1503	dtpA		COG3104	Dipeptide and tripeptide permease A
SRR8582162_00932	gene	1503	dtpA			
SRR8582162_00933	CDS	201				hypothetical protein
SRR8582162_00933	gene	201				
SRR8582162_00934	CDS	636	nth	4.2.99.18	COG0177	Endonuclease III
SRR8582162_00934	gene	636	nth			
SRR8582162_00935	CDS	696	rsxE		COG4660	Electron transport complex subunit RsxE
SRR8582162_00935	gene	696	rsxE			
SRR8582162_00936	CDS	621	rsxG		COG4659	Electron transport complex subunit RsxG
SRR8582162_00936	gene	621	rsxG			
SRR8582162_00937	CDS	1059	rsxD		COG4658	Electron transport complex subunit RsxD
SRR8582162_00937	gene	1059	rsxD			
SRR8582162_00938	CDS	2223	rsxC		COG4656	Electron transport complex subunit RsxC
SRR8582162_00938	gene	2223	rsxC			
SRR8582162_00939	CDS	579	rsxB		COG2878	Electron transport complex subunit RsxB
SRR8582162_00939	gene	579	rsxB			
SRR8582162_00940	CDS	582	rsxA		COG4657	Electron transport complex subunit RsxA
SRR8582162_00940	gene	582	rsxA			
SRR8582162_00941	CDS	441	ydgK			Inner membrane protein YdgK
SRR8582162_00941	gene	441	ydgK			
SRR8582162_00942	CDS	216	cnu			OriC-binding nucleoid-associated protein
SRR8582162_00942	gene	216	cnu			
SRR8582162_00943	CDS	1041	ydgJ	1.-.-.-	COG0673	putative oxidoreductase YdgJ
SRR8582162_00943	gene	1041	ydgJ			
SRR8582162_00944	CDS	1002		3.5.4.40	COG1816	Aminodeoxyfutalosine deaminase
SRR8582162_00944	gene	1002				
SRR8582162_00945	CDS	1173	malY		COG1168	Protein MalY
SRR8582162_00945	gene	1173	malY			
SRR8582162_00946	CDS	1593	malX		COG1263	PTS system maltose-specific EIICB component
SRR8582162_00946	gene	1593	malX			
SRR8582162_00947	CDS	1029	malI		COG1609	Maltose regulon regulatory protein MalI
SRR8582162_00947	gene	1029	malI			
SRR8582162_00948	CDS	768	hdhA	1.1.1.159		7-alpha-hydroxysteroid dehydrogenase
SRR8582162_00948	gene	768	hdhA			
SRR8582162_00949	CDS	579				hypothetical protein
SRR8582162_00949	gene	579				
SRR8582162_00950	CDS	1812	uidA	3.2.1.31	COG3250	Beta-glucuronidase
SRR8582162_00950	gene	1812	uidA			
SRR8582162_00951	CDS	1374	uidB		COG2211	Glucuronide carrier protein
SRR8582162_00951	gene	1374	uidB			
SRR8582162_00952	CDS	1104	uidC_1			Membrane-associated protein UidC
SRR8582162_00952	gene	1104	uidC_1			
SRR8582162_00953	CDS	156	uidC_2			Membrane-associated protein UidC
SRR8582162_00953	gene	156	uidC_2			
SRR8582162_00954	CDS	1509	ydgA_1		COG5339	Protein YdgA
SRR8582162_00954	gene	1509	ydgA_1			
SRR8582162_00955	CDS	1176	manA	5.3.1.8	COG1482	Mannose-6-phosphate isomerase
SRR8582162_00955	gene	1176	manA			
SRR8582162_00956	CDS	1647	fumA	4.2.1.2	COG1838	Fumarate hydratase class I, aerobic
SRR8582162_00956	gene	1647	fumA			
SRR8582162_00957	CDS	1404	fumC	4.2.1.2	COG0114	Fumarate hydratase class II
SRR8582162_00957	gene	1404	fumC			
SRR8582162_00958	CDS	930	tus			DNA replication terminus site-binding protein
SRR8582162_00958	gene	930	tus			
SRR8582162_00959	CDS	1302	rstB	2.7.13.3		Sensor protein RstB
SRR8582162_00959	gene	1302	rstB			
SRR8582162_00960	CDS	720	rstA		COG0745	Transcriptional regulatory protein RstA
SRR8582162_00960	gene	720	rstA			
SRR8582162_00961	CDS	336	ydgC		COG3136	Inner membrane protein YdgC
SRR8582162_00961	gene	336	ydgC			
SRR8582162_00962	CDS	723	folM	1.5.1.-	COG1028	Dihydromonapterin reductase
SRR8582162_00962	gene	723	folM			
SRR8582162_00963	CDS	1383	ydgI		COG0531	Putative arginine/ornithine antiporter
SRR8582162_00963	gene	1383	ydgI			
SRR8582162_00964	CDS	945	ydgH			Protein YdgH
SRR8582162_00964	gene	945	ydgH			
SRR8582162_00965	CDS	1533	pntA	1.6.1.2	COG3288	NAD(P) transhydrogenase subunit alpha
SRR8582162_00965	gene	1533	pntA			
SRR8582162_00966	CDS	1389	pntB	1.6.1.2	COG1282	NAD(P) transhydrogenase subunit beta
SRR8582162_00966	gene	1389	pntB			
SRR8582162_00967	CDS	1035	tqsA		COG0628	AI-2 transport protein TqsA
SRR8582162_00967	gene	1035	tqsA			
SRR8582162_00968	CDS	366	mdtJ		COG2076	Spermidine export protein MdtJ
SRR8582162_00968	gene	366	mdtJ			
SRR8582162_00969	CDS	330	mdtI		COG2076	Spermidine export protein MdtI
SRR8582162_00969	gene	330	mdtI			
SRR8582162_00970	CDS	822				hypothetical protein
SRR8582162_00970	gene	822				
SRR8582162_00971	CDS	309	asr			Acid shock protein
SRR8582162_00971	gene	309	asr			
SRR8582162_00972	CDS	1254	ynfM			Inner membrane transport protein YnfM
SRR8582162_00972	gene	1254	ynfM			
SRR8582162_00973	CDS	894	hcaR_1			Hca operon transcriptional activator HcaR
SRR8582162_00973	gene	894	hcaR_1			
SRR8582162_00974	CDS	1221	mlc_1		COG1940	Protein mlc
SRR8582162_00974	gene	1221	mlc_1			
SRR8582162_00975	CDS	696	bioD1_1	6.3.3.3	COG0132	ATP-dependent dethiobiotin synthetase BioD 1
SRR8582162_00975	gene	696	bioD1_1			
SRR8582162_00976	CDS	1257	clcB		COG0038	Voltage-gated ClC-type chloride channel ClcB
SRR8582162_00976	gene	1257	clcB			
SRR8582162_00977	CDS	615	dmsD		COG3381	Tat proofreading chaperone DmsD
SRR8582162_00977	gene	615	dmsD			
SRR8582162_00978	CDS	855	dmsC_1		COG3302	Anaerobic dimethyl sulfoxide reductase chain C
SRR8582162_00978	gene	855	dmsC_1			
SRR8582162_00979	CDS	618	dmsB_1		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
SRR8582162_00979	gene	618	dmsB_1			
SRR8582162_00980	CDS	2397	ynfF	1.8.99.-	COG1104	putative dimethyl sulfoxide reductase chain YnfF
SRR8582162_00980	gene	2397	ynfF			
SRR8582162_00981	CDS	2427	ynfE	1.8.99.-	COG0243	Putative dimethyl sulfoxide reductase chain YnfE
SRR8582162_00981	gene	2427	ynfE			
SRR8582162_00982	CDS	306	ynfD			putative protein YnfD
SRR8582162_00982	gene	306	ynfD			
SRR8582162_00983	CDS	747				hypothetical protein
SRR8582162_00983	gene	747				
SRR8582162_00984	CDS	561	speG	2.3.1.57	COG1670	Spermidine N(1)-acetyltransferase
SRR8582162_00984	gene	561	speG			
SRR8582162_00985	CDS	342				hypothetical protein
SRR8582162_00985	gene	342				
SRR8582162_00986	CDS	327				hypothetical protein
SRR8582162_00986	gene	327				
SRR8582162_00987	CDS	1215	rspA_1		COG4948	Starvation-sensing protein RspA
SRR8582162_00987	gene	1215	rspA_1			
SRR8582162_00988	CDS	1020	rspB	1.1.1.-	COG1063	Starvation-sensing protein RspB
SRR8582162_00988	gene	1020	rspB			
SRR8582162_00989	CDS	1368	proP_1			Proline/betaine transporter
SRR8582162_00989	gene	1368	proP_1			
SRR8582162_00990	CDS	1461	por_2	1.1.1.-	COG0246	Polyol:NADP oxidoreductase
SRR8582162_00990	gene	1461	por_2			
SRR8582162_00991	CDS	204	ydfZ			Putative selenoprotein YdfZ
SRR8582162_00991	gene	204	ydfZ			
SRR8582162_00992	CDS	687	rspR		COG1802	HTH-type transcriptional repressor RspR
SRR8582162_00992	gene	687	rspR			
SRR8582162_00993	CDS	747	ydfG	1.1.1.381	COG4221	NADP-dependent 3-hydroxy acid dehydrogenase YdfG
SRR8582162_00993	gene	747	ydfG			
SRR8582162_00994	CDS	2046	dcp	3.4.15.5	COG0339	Dipeptidyl carboxypeptidase
SRR8582162_00994	gene	2046	dcp			
SRR8582162_00995	CDS	519	pncC_2	3.5.1.42	COG1546	Nicotinamide-nucleotide amidohydrolase PncC
SRR8582162_00995	gene	519	pncC_2			
SRR8582162_00996	CDS	393	ygiW_1		COG3111	Protein YgiW
SRR8582162_00996	gene	393	ygiW_1			
SRR8582162_00997	CDS	891	dgcZ	2.7.7.65	COG2199	Diguanylate cyclase DgcZ
SRR8582162_00997	gene	891	dgcZ			
SRR8582162_00998	CDS	96	yneM			putative protein YneM
SRR8582162_00998	gene	96	yneM			
SRR8582162_00999	CDS	1188				hypothetical protein
SRR8582162_00999	gene	1188				
SRR8582162_01000	CDS	900	eamA		COG0697	putative amino-acid metabolite efflux pump
SRR8582162_01000	gene	900	eamA			
SRR8582162_01001	CDS	699	mngR_1		COG2188	Mannosyl-D-glycerate transport/metabolism system repressor MngR
SRR8582162_01001	gene	699	mngR_1			
SRR8582162_01002	CDS	312	celA	2.7.1.205		PTS system cellobiose-specific EIIB component
SRR8582162_01002	gene	312	celA			
SRR8582162_01003	CDS	1323	chbC_2		COG1455	PTS system N,N'-diacetylchitobiose-specific EIIC component
SRR8582162_01003	gene	1323	chbC_2			
SRR8582162_01004	CDS	312	chbA_2		COG1447	PTS system N,N'-diacetylchitobiose-specific EIIA component
SRR8582162_01004	gene	312	chbA_2			
SRR8582162_01005	CDS	1674	bglH_1		COG4580	Cryptic outer membrane porin BglH
SRR8582162_01005	gene	1674	bglH_1			
SRR8582162_01006	CDS	1440	bglA_1	3.2.1.86	COG2723	Aryl-phospho-beta-D-glucosidase BglA
SRR8582162_01006	gene	1440	bglA_1			
SRR8582162_01007	CDS	219				hypothetical protein
SRR8582162_01007	gene	219				
SRR8582162_01008	CDS	384	marA			Multiple antibiotic resistance protein MarA
SRR8582162_01008	gene	384	marA			
SRR8582162_01009	CDS	435	marR		COG1846	Multiple antibiotic resistance protein MarR
SRR8582162_01009	gene	435	marR			
SRR8582162_01010	CDS	666				hypothetical protein
SRR8582162_01010	gene	666				
SRR8582162_01011	CDS	1191	sotB		COG2814	Sugar efflux transporter
SRR8582162_01011	gene	1191	sotB			
SRR8582162_01012	CDS	1116				hypothetical protein
SRR8582162_01012	gene	1116				
SRR8582162_01013	CDS	882	gltR		COG0583	HTH-type transcriptional regulator GltR
SRR8582162_01013	gene	882	gltR			
SRR8582162_01014	CDS	1389	sad	1.2.1.16	COG1012	Succinate semialdehyde dehydrogenase [NAD(P)+] Sad
SRR8582162_01014	gene	1389	sad			
SRR8582162_01015	CDS	927	glsA2	3.5.1.2	COG2066	Glutaminase 2
SRR8582162_01015	gene	927	glsA2			
SRR8582162_01016	CDS	360				hypothetical protein
SRR8582162_01016	gene	360				
SRR8582162_01017	CDS	1419				hypothetical protein
SRR8582162_01017	gene	1419				
SRR8582162_01018	CDS	1452	uxaB	1.1.1.58	COG0246	Altronate oxidoreductase
SRR8582162_01018	gene	1452	uxaB			
SRR8582162_01019	CDS	915				hypothetical protein
SRR8582162_01019	gene	915				
SRR8582162_01020	CDS	759	tam	2.1.1.144	COG4106	Trans-aconitate 2-methyltransferase
SRR8582162_01020	gene	759	tam			
SRR8582162_01021	CDS	291	lsrG	5.3.1.32	COG1359	(4S)-4-hydroxy-5-phosphonooxypentane-2,3-dione isomerase
SRR8582162_01021	gene	291	lsrG			
SRR8582162_01022	CDS	876	lsrF	2.3.1.245	COG1830	3-hydroxy-5-phosphonooxypentane-2,4-dione thiolase
